Id,Descripcion,Fecha,TotalSi,TotalNo,TotalAbstencion,TotalDispensado,Quorum,Resultado,Tipo,TipoCode,ResultadoCode,QuorumCode
32686,Boletín N° 13208-03,2020-03-04,151,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32687,Boletín N° 13130-07,2020-03-04,98,3,52,0,Reforma Constitucional 3/5,Aprobado,Proyecto de Ley,1,1,4
32690,"CREACION COMISION INVESTIGADORA-Petición formulada por 67 señoras y señores Diputados quienes, de conformidad con lo dispuesto en el artículo 52, N° 1, letra c) de la Constitución Política de la República y el artículo 313 del Reglamento de la Corporación, solicitan la creación de una Comisión Especial Investigadora de las eventuales irregularidades en que habría incurrido la Dirección General de Concesiones del Ministerio de Obras Públicas, en vinculación con la respectiva Dirección de Vialidad de las regiones del Maule, del Biobío, de la Araucanía, y de Ñuble, respecto de diversos contratos de obras públicas, licitados o adjudicados entre los años 2008 y 2019.",2020-03-05,57,2,15,0,Quórum Simple,Unánime,Otros,4,2,1
32691,Proyecto de Acuerdo N°,2020-03-05,66,48,2,0,Quórum Simple,Aprobado,Proyecto de Acuerdo,3,1,1
32692,Proyecto de Resolución N°,2020-03-05,89,17,13,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32693,Proyecto de Resolución N°,2020-03-05,120,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32694,Proyecto de Resolución N°,2020-03-05,111,3,8,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32695,Boletín N° 10881-24,2020-03-05,122,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32696,INFORME COMISION INVESTIGADORA-Informe de la Comisión Especial Investigadora de la actuación de los organismos del Estado en cuanto a la prevención y sanción de situaciones de maltrato en contra de soldados y conscriptos de las Fuerzas Armadas.,2020-03-05,120,0,2,0,Quórum Simple,Aprobado,Otros,4,1,1
32697,Boletín N° 12383-03,2020-03-05,122,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32700,Boletín N° 10167-07,2020-03-10,117,0,4,1,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32701,Boletín N° 10167-07,2020-03-10,128,1,6,1,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32702,Boletín N° 11362-13,2020-03-10,115,0,27,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32703,Boletín N° 12487-05,2020-03-10,139,0,5,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32704,Boletín N° 12487-05,2020-03-10,143,0,1,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
32705,Boletín N° 12487-05,2020-03-10,143,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32706,Boletín N° 12487-05,2020-03-10,142,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32707,Boletín N° 12487-05,2020-03-10,140,0,2,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32708,Boletín N° 12487-05,2020-03-10,65,76,1,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
32709,Boletín N° 12487-05,2020-03-10,72,69,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32710,Boletín N° 12487-05,2020-03-10,76,65,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32711,Boletín N° 12487-05,2020-03-10,141,1,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32712,Boletín N° 12487-05,2020-03-10,74,59,10,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32713,Boletín N° 12487-05,2020-03-10,74,60,9,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32714,Boletín N° 12487-05,2020-03-10,75,60,9,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32715,Boletín N° 12487-05,2020-03-10,136,6,2,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32716,Boletín N° 12487-05,2020-03-10,74,66,4,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32717,Boletín N° 12487-05,2020-03-10,144,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32720,"CREACION COMISION INVESTIGADORA-Petición formulada por 71 señoras y señores diputados quienes, de conformidad con lo dispuesto en el artículo 52, N° 1, letra c) de la Constitución Política de la República y el artículo 313 del Reglamento de la Corporación, solicitan la creación de una Comisión Especial Investigadora de las eventuales irregularidades en que habrían incurrido diversos servicios dependientes del Ministerio de Obras Públicas, respecto de la fiscalización, cumplimiento y ejecución de contratos adjudicados, pago anticipado de obras, término anticipado de contratos, cumplimiento u observación de requisitos legales en procedimientos de licitación de obras públicas, celebración de tratos directos, y cualquier otra decisión administrativa, entre los años 2008 y 2019, en la región de la Araucanía.",2020-03-11,88,2,14,0,Quórum Simple,Aprobado,Otros,4,1,1
32721,Boletín N° 11078-03,2020-03-11,146,0,0,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
32722,Boletín N° 13041-13,2020-03-11,145,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32723,Boletín N° 13041-13,2020-03-11,74,71,1,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
32724,Boletín N° 13041-13,2020-03-11,73,72,1,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
32725,Boletín N° 13041-13,2020-03-11,146,0,0,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
32726,Boletín N° 13041-13,2020-03-11,146,0,0,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
32727,Boletín N° 13041-13,2020-03-11,76,70,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32728,Boletín N° 13041-13,2020-03-11,79,67,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32729,Boletín N° 13041-13,2020-03-11,77,69,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32732,"OTROS-Petición formulada por la  Comisión de Pesca, Acuicultura e Intereses Marítimos, en orden a refundir, de conformidad con el artículo 17 A de la Ley Orgánica Constitucional del Congreso Nacional, los proyectos de ley contenidos en los Boletines N°s 12937-21, 13019-21 y 13268-21, todos en primer trámite constitucional, relativos a la prohibición o restricción de la pesca de arrastre.",2020-03-12,17,51,10,0,Quórum Simple,Unánime,Otros,4,2,1
32733,Proyecto de Resolución N°,2020-03-12,116,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32734,Proyecto de Resolución N°,2020-03-12,117,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32735,Proyecto de Resolución N°,2020-03-12,118,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32736,Proyecto de Resolución N°,2020-03-12,119,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32737,Proyecto de Resolución N°,2020-03-12,103,2,16,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32738,Boletín N° 12235-13,2020-03-12,121,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32739,Boletín N° 12627-24,2020-03-12,121,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32740,"INFORME COMISION INVESTIGADORA-Informe de la Comisión Especial Investigadora de las actuaciones de los órganos de la Administración del Estado en relación con la aplicación, evaluación e impacto de la ley N°19.542, que moderniza el sector portuario estatal.",2020-03-12,121,0,0,0,Quórum Simple,Aprobado,Otros,4,1,1
32741,Boletín N° 12702-34,2020-03-12,117,0,4,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32744,Proyecto de Resolución N°,2020-03-17,123,0,13,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32745,Proyecto de Resolución N°,2020-03-17,89,0,48,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32746,Proyecto de Resolución N°,2020-03-17,137,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32747,Proyecto de Resolución N°,2020-03-17,127,0,9,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32748,Proyecto de Resolución N°,2020-03-17,133,0,3,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32749,Proyecto de Resolución N°,2020-03-17,116,0,21,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32750,Proyecto de Resolución N°,2020-03-17,132,0,3,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32751,Proyecto de Resolución N°,2020-03-17,115,1,20,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32752,Proyecto de Resolución N°,2020-03-17,126,0,9,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32753,Proyecto de Resolución N°,2020-03-17,127,0,8,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32754,Proyecto de Resolución N°,2020-03-17,98,3,32,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32755,Proyecto de Resolución N°,2020-03-17,114,0,20,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32756,Proyecto de Resolución N°,2020-03-17,129,0,4,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32757,Proyecto de Resolución N°,2020-03-17,129,0,5,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32758,Proyecto de Resolución N°,2020-03-17,131,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32759,Proyecto de Resolución N°,2020-03-17,111,0,21,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32760,Proyecto de Resolución N°,2020-03-17,128,2,2,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32761,Proyecto de Resolución N°,2020-03-17,111,0,16,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32762,Proyecto de Resolución N°,2020-03-17,123,0,11,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32763,Boletín N° 13041-13,2020-03-17,70,0,67,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
32764,Boletín N° 11489-08,2020-03-17,130,2,4,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32765,Boletín N° 11489-08,2020-03-17,131,0,5,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
32766,Boletín N° 11489-08,2020-03-17,137,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32767,Boletín N° 11489-08,2020-03-17,136,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32768,Boletín N° 11489-08,2020-03-17,135,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32769,Boletín N° 11489-08,2020-03-17,136,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32770,Boletín N° 11489-08,2020-03-17,136,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32771,Boletín N° 12546-08,2020-03-17,131,0,5,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32772,Boletín N° 12546-08,2020-03-17,125,0,11,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
32775,"CREACION COMISION INVESTIGADORA-Petición formulada por 69 señoras y señores diputados quienes, de conformidad con lo dispuesto en el artículo 52, N° 1, letra c) de la Constitución Política de la República y el artículo 313 del Reglamento de la Corporación, solicitan la creación de una Comisión Especial Investigadora encargada de fiscalizar las actuaciones de la Fuerza Aérea de Chile (FACH), del Ministerio de Defensa y demás órganos públicos que pudieran verse involucrados, con ocasión del accidente del avión Hércules C-130 de la FACH, del 9 de diciembre de 2019, en vuelo desde la ciudad de Punta Arenas, en particular en lo que dice relación con la compra o adquisición de las aeronaves, sus respectivas mantenciones, observancia de las alertas emitidas por el fabricante, los diversos procedimientos que se ejecutaron para autorizar el vuelo, así como la atención prestada a los desperfectos que habría denunciado la tripulación; así mismo, respecto del actuar de tales órganos en los esfuerzos de búsqueda realizados en terreno, de las gestiones realizadas a nivel internacional para poder contar con la tecnología adecuada para tales propósitos, y finalmente, respecto del actuar del Servicio Médico Legal (SML) en la identificación de las víctimas.",2020-03-18,57,5,20,0,Quórum Simple,Unánime,Otros,4,2,1
32776,OTROS-Informe del Grupo Bicameral de Transparencia del Congreso Nacional sobre el Reglamento de Participación Ciudadana de la Cámara de Diputados.,2020-03-18,107,0,0,0,Quórum Simple,Aprobado,Otros,4,1,1
32777,Boletín N° 13208-03,2020-03-18,108,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32778,Boletín N° 13303-11,2020-03-18,108,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32779,Boletín N° 13303-11,2020-03-18,93,2,13,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
32780,Boletín N° 13303-11,2020-03-18,61,6,41,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32781,Boletín N° 13303-11,2020-03-18,94,0,14,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32782,Boletín N° 13303-11,2020-03-18,100,0,5,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32783,Boletín N° 13307-07,2020-03-18,83,15,10,0,Ley Orgánica Constitucional,Unánime,Proyecto de Ley,1,2,5
32786,Boletín N° 13318-07,2020-03-23,109,1,1,0,3/5,Aprobado,Proyecto de Ley,1,1,7
32787,Boletín N° 13308-06,2020-03-23,110,0,1,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
32788,Boletín N° 12008-13,2020-03-23,88,22,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32789,Boletín N° 12008-13,2020-03-23,92,16,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32790,Boletín N° 12008-13,2020-03-23,59,48,4,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32791,Boletín N° 12008-13,2020-03-23,110,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32792,Boletín N° 12008-13,2020-03-23,94,11,6,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32793,Boletín N° 12008-13,2020-03-23,111,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32798,"OTROS-De conformidad a lo prescrito en el artículo 48 del Reglamento de la Cámara de Diputados, corresponde pronunciarse sobre la renuncia de los miembros de la Mesa de la Corporación, presentada el día martes 17 de marzo de 2020.",2020-03-24,46,42,2,0,Quórum Simple,Aprobado,Otros,4,1,1
32799,Proyecto de Resolución N°,2020-03-24,110,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32800,Boletín N° 13344-15,2020-03-24,110,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32801,Boletín N° 13337-05,2020-03-24,110,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32802,Boletín N° 13337-05,2020-03-24,56,53,1,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
32803,Boletín N° 13337-05,2020-03-24,59,49,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32804,Boletín N° 13337-05,2020-03-24,51,56,2,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
32805,Boletín N° 13337-05,2020-03-24,82,8,19,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32806,Boletín N° 13343-07,2020-03-24,110,0,0,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
32807,Boletín N° 13345-07,2020-03-24,109,1,0,0,Reforma Constitucional 3/5,Aprobado,Proyecto de Ley,1,1,4
32808,Boletín N° 13335-07,2020-03-24,109,1,1,0,Reforma Constitucional 2/3,Aprobado,Proyecto de Ley,1,1,3
32809,Boletín N° 13335-07,2020-03-24,109,1,1,0,3/5,Aprobado,Proyecto de Ley,1,1,7
32810,Boletín N° 13335-07,2020-03-24,105,5,1,0,Reforma Constitucional 2/3,Aprobado,Proyecto de Ley,1,1,3
32811,Boletín N° 13335-07,2020-03-24,106,4,1,0,Reforma Constitucional 3/5,Aprobado,Proyecto de Ley,1,1,4
32812,Boletín N° 13335-07,2020-03-24,105,4,2,0,Reforma Constitucional 3/5,Aprobado,Proyecto de Ley,1,1,4
32813,Boletín N° 13335-07,2020-03-24,47,56,8,0,Reforma Constitucional 3/5,Unánime,Proyecto de Ley,1,2,4
32815,Boletín N° 13344-15,2020-03-25,87,1,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32816,Boletín N° 13337-05,2020-03-25,45,43,3,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
32817,Boletín N° 13337-05,2020-03-25,51,38,2,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
32835,Boletín N° 13351-15,2020-03-27,105,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32836,Boletín N° 13337-05,2020-03-27,105,1,1,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
32837,Boletín N° 13343-07,2020-03-27,107,0,0,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
32839,Boletín N° 13358-07,2020-03-27,50,57,2,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
32840,Boletín N° 13358-07,2020-03-27,50,59,0,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
32841,Boletín N° 13358-07,2020-03-27,75,30,4,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
32842,Boletín N° 13358-07,2020-03-27,50,58,1,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
32843,Boletín N° 13358-07,2020-03-27,78,31,0,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
32844,Boletín N° 13358-07,2020-03-27,47,61,1,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
32845,Boletín N° 13358-07,2020-03-27,79,29,1,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
32846,Proyecto de Resolución N°,2020-03-27,85,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32847,Proyecto de Resolución N°,2020-03-27,86,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32848,Proyecto de Resolución N°,2020-03-27,85,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32849,Proyecto de Resolución N°,2020-03-27,39,14,33,0,Quórum Simple,Unánime,Proyecto de Resolución,2,2,1
32850,Proyecto de Resolución N°,2020-03-27,85,1,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32851,Proyecto de Resolución N°,2020-03-27,84,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32852,Boletín N° 13308-06,2020-03-27,107,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32853,Boletín N° 13352-13,2020-03-27,89,13,5,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32854,Boletín N° 13352-13,2020-03-27,89,10,8,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
32855,Boletín N° 13352-13,2020-03-27,47,57,3,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
32856,Boletín N° 13352-13,2020-03-27,57,47,3,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
32857,Boletín N° 13352-13,2020-03-27,48,55,4,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
32858,Boletín N° 13352-13,2020-03-27,57,47,3,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
32859,Boletín N° 13352-13,2020-03-27,48,55,4,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
32860,Boletín N° 13352-13,2020-03-27,57,48,2,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
32861,Boletín N° 13352-13,2020-03-27,51,53,3,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
32862,Boletín N° 13352-13,2020-03-27,53,51,3,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
32863,Boletín N° 13352-13,2020-03-27,52,53,2,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
32864,Boletín N° 13352-13,2020-03-27,53,51,3,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
32865,Boletín N° 13352-13,2020-03-27,50,54,3,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
32866,Boletín N° 13352-13,2020-03-27,53,47,7,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
32867,Boletín N° 13352-13,2020-03-27,106,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32868,Boletín N° 13352-13,2020-03-28,53,54,0,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
32869,Boletín N° 13352-13,2020-03-28,55,50,2,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32870,Boletín N° 13352-13,2020-03-28,107,0,0,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
32871,Boletín N° 13352-13,2020-03-28,53,54,0,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
32872,Boletín N° 13352-13,2020-03-28,52,54,1,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
32873,Boletín N° 13352-13,2020-03-28,107,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32874,Boletín N° 13352-13,2020-03-28,51,54,2,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
32875,Boletín N° 13352-13,2020-03-28,107,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32905,Boletín N° 13308-06,2020-03-31,97,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32906,Boletín N° 13358-07,2020-03-31,73,20,7,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
32907,Proyecto de Resolución N°,2020-03-31,68,0,28,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32908,Proyecto de Resolución N°,2020-03-31,100,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32909,Proyecto de Resolución N°,2020-03-31,50,35,15,0,Quórum Simple,Unánime,Proyecto de Resolución,2,2,1
32910,Boletín N° 13352-13,2020-03-31,90,7,6,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
32933,"OTROS-Solicitud de la Comisión de Trabajo y Seguridad Social, en orden a refundir, de conformidad con el artículo 17 A de la Ley Orgánica Constitucional del Congreso Nacional, los proyectos de ley contenidos en los boletines N°s 13364-13, 13376-13 y 13384-13, relativos a la duración de los permisos y fuero por maternidad, con ocasión de alertas o emergencias sanitarias.",2020-04-07,67,8,13,0,Quórum Simple,Aprobado,Otros,4,1,1
32950,"OTROS-Solicitud de la Comisión de Gobierno Interior, Nacionalidad, Ciudadanía y Regionalización, en orden a refundir, de conformidad con el artículo 17 A de la Ley Orgánica Constitucional del Congreso Nacional, los proyectos de ley, contenidos en los boletines N°s 13379-06, 13380-06, 13390-06, 13395-06 y 13405-06, todos relativos a la extensión extraordinaria del período de las directivas de juntas de vecinos y organizaciones civiles, debido a situaciones de emergencia o excepción.",2020-04-08,69,0,0,0,Quórum Simple,Aprobado,Otros,4,1,1
32951,Proyecto de Resolución N°,2020-04-08,109,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32952,Proyecto de Resolución N°,2020-04-08,101,1,7,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32953,Proyecto de Resolución N°,2020-04-08,109,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32954,Proyecto de Resolución N°,2020-04-08,108,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32955,Proyecto de Resolución N°,2020-04-08,102,0,6,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32956,Proyecto de Resolución N°,2020-04-08,105,2,2,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32957,Boletín N° 13329-03,2020-04-08,96,0,14,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
32961,Proyecto de Resolución N°,2020-04-08,100,0,6,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32962,Proyecto de Resolución N°,2020-04-08,105,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32963,Proyecto de Resolución N°,2020-04-08,106,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32964,Proyecto de Resolución N°,2020-04-08,107,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32965,Proyecto de Resolución N°,2020-04-08,89,8,11,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32966,Boletín N° 13358-07,2020-04-08,92,14,3,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
32986,Proyecto de Acuerdo N°,2020-04-14,63,9,30,0,Quórum Simple,Aprobado,Proyecto de Acuerdo,3,1,1
32987,Proyecto de Resolución N°,2020-04-14,62,4,40,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32988,Proyecto de Resolución N°,2020-04-14,105,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32989,Proyecto de Resolución N°,2020-04-14,105,0,0,1,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
32999,"OTROS-Solicitud de reconsideración de la declaración de inadmisibilidad del proyecto, iniciado en moción, que &amp;quot;Permite a los cotizantes retirar parte de sus fondos previsionales de manera anticipada, en las condiciones que indica&amp;quot;, por cuanto contraviene lo dispuesto en el artículo 65, inciso tercero, e inciso cuarto, N°1 y 6, de la Constitución Política de la República",2020-04-15,41,52,4,0,Quórum Simple,Unánime,Otros,4,2,1
33000,Boletín N° 13401-13,2020-04-15,98,0,6,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33001,Boletín N° 13401-13,2020-04-15,106,0,0,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
33002,Boletín N° 13401-13,2020-04-15,56,49,2,0,Quórum Calificado,Unánime,Proyecto de Ley,1,2,2
33003,Boletín N° 13379-06,2020-04-15,101,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33004,Boletín N° 13329-03,2020-04-15,97,1,6,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33005,Boletín N° 13329-03,2020-04-15,52,39,13,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
33006,Boletín N° 13329-03,2020-04-15,68,30,6,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33007,Boletín N° 13329-03,2020-04-15,57,21,26,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33008,Boletín N° 13329-03,2020-04-15,54,44,7,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33009,Boletín N° 13329-03,2020-04-15,57,31,17,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33010,Boletín N° 12756-14,2020-04-15,104,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
33011,Boletín N° 12756-14,2020-04-15,104,0,0,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
33012,"OTROS-Solicitud del diputado señor Díaz en orden a recalificar el quorum del proyecto de ley, iniciado en mociones refundidas, para extender el permiso postnatal parental y el fuero maternal cuando su vigencia o ejercicio coincida con la declaracion de un estado de excepcion constitucional, por calamidad publica, por considerar que se trata de normas de ley simple o común.",2020-04-15,56,46,1,0,Quórum Simple,Aprobado,Otros,4,1,1
33013,Boletín N° 13364-13,2020-04-15,63,3,37,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
